symbol	GSM1301444	GSM1301445	GSM1301446	GSM1301447	GSM1301448	GSM1301449	GSM1301450	GSM1301451	GSM1301452	GSM1301453	GSM1301454	GSM1301455	GSM1301456	GSM1301457	GSM1301458	GSM1301459	GSM1301460	GSM1301461
ACAT2	12.3970537222222	12.77907675	12.7426275	12.0767273055556	12.106261	11.8972675	12.7970276944444	12.1879265	12.932612	11.9321775	12.009389	12.8382635	13.427265	11.9856575138889	13.0326785	12.7112505	11.9911793680556	11.9667705
ACBD3	10.968991	11.5678325	10.6401836666667	10.7755858888889	10.4727355	10.3900545	11.7577465	10.6951225	10.7168245	10.618112	10.897389	11.2858425	11.0884695277778	10.7127545972222	10.6905059444444	10.926334	10.8905405	11.008076
ACBD4	9.46524275	8.5809665	9.111316	9.00206125	7.89751385	9.8745915	7.7116188	8.9367515	7.9772401	8.2264515	8.5869625	7.95427345	7.9303103	8.39471	7.7275335	7.22773575	8.2499415	9.329505
ACBD5	8.1795413	7.83796280555556	8.423152	7.84302830555556	8.3231945	7.3540012	8.7457705	7.4619327	7.63237227777778	7.19545699444444	7.7478645	8.0186925	9.909073	7.7817325	7.35616601111111	8.83584435	7.11784475	8.763031
ACBD6	13.342189	14.131948	13.676761	13.246441	13.430096	13.476213	14.902907	13.511188	13.365169	13.735519	14.129464	13.659133	12.194594	13.171723	13.745583	13.661692	13.717866	12.854526
ACBD7	11.043637	11.826565	9.75923927777778	12.615141	9.65406572222222	10.454136	9.41447583333333	12.102571	10.831859	10.84552	13.061145	10.821757	11.177858	10.73748	10.667987	9.679674	11.726384	11.448
ACCN1	8.231784	7.86019101111111	7.5003653	8.129317	7.438831	9.922998	6.8199387	7.407464	7.38328265	6.55094733055556	7.7242317	7.0432353	7.8551965	7.401267	6.5056586	8.103349	7.161559	7.3447537
ACCN2	8.533032	9.492942	9.191693	9.040035	7.609483	8.90057011111111	9.031708	8.839599	8.826311	11.283376	10.0456605555556	8.810711	8.514612	8.353567	9.66271	9.480893	9.022243	9.110971
ACCN3	5.92550976666667	7.038826	6.2954783	6.05908	6.021622	3.3195703	5.3103714	6.9452252	6.609351	7.171376	6.268169	6.0912127	5.992215	7.210973	7.0765276	5.0192256	6.7951965	6.2667356
ACCN4	5.901753	5.3787093	5.5945787	5.57222	6.407573	5.5484676	5.545687	5.648109	5.770701	6.7595716	5.8000493	5.442988	5.760756	5.924595	6.184982	5.0603952	5.8908	5.702961
ACCN5	4.2681847	4.4237747	3.2637205	4.5903363	3.3265212	5.0950074	3.3663871	4.776075	4.7418356	4.7064757	4.5461464	3.6345184	4.3323665	3.5119317	3.0949185	3.6659267	3.0122786	3.4489298
ACCS	11.991522	11.647569	10.207627	11.818495	9.380913	10.885707	10.330994	10.052507	11.060226	10.3748255	10.601887	10.054476	10.067788	10.139631	9.93121	9.173108	11.484858	11.228659
ACD	11.971348	11.861424	11.631943	11.994837	11.585307	11.610564	11.839893	11.845629	11.449172	11.274148	12.373869	11.789091	11.17128	11.7027855	11.283652	10.883963	11.895594	11.462906
ACE	6.09116646666667	7.03073876666667	6.1126887	6.86996688518519	6.77371806666667	7.06943733333333	5.68532326666667	6.34221540555555	6.35862603333333	7.16401855555556	5.9840764	6.997489	7.09835176666667	6.14774246666667	5.75839833333333	6.66735193333333	6.35280056666667	6.25156736666667
ACE2	6.421652	7.2366657	8.007309	7.9970856	8.93255	8.295188	9.371099	7.7773404	7.4437466	5.1167517	6.7544503	7.1894846	4.0864596	5.9920144	7.8784	9.567422	6.07883462222222	7.943552
ACER1	6.6768126	6.755218	6.132892	6.8435073	6.070143	6.5980287	4.6539083	6.3649454	6.673998	6.1843815	6.340305	5.2900114	5.8140926	5.512809	5.086804	7.33921410555556	5.648109	6.488792
ACER3	8.8099765	8.92081373333333	9.257343	9.3062625	10.202466	9.42459033333333	9.04145433333333	7.84615386666667	8.16249166666667	7.672321	8.1843133	9.93872216666667	9.92662733333333	8.673897	8.54063616666667	9.75330166666667	9.08274143518518	9.0513192962963
ACHE	9.5812845	9.333521	9.74801472222222	9.539075	9.277162	10.0546875	8.133852	9.14121	9.553144	8.591354	9.07587155555555	8.484324	9.594026	9.14948	8.48861833333333	8.756666	8.957697	9.423095
ACIN1	10.123147	10.913349	10.1695328333333	10.443406	10.099545	10.779576	9.590545	10.6002445	10.31375	9.95865744444444	10.3854117777778	10.034605	10.242512	10.057355	9.665754	9.70636	10.361631	10.17229
ACLY	11.722825	11.5304575	11.738375	11.665701	11.053371	11.417023	10.941401	11.447494	11.77084	11.822324	11.629609	11.514709	11.678428	11.407095	11.164839	11.258518	11.525762	11.785276
ACMSD	3.7079492	3.3210514	4.731239	3.0844848	3.6484473	4.5548973	3.0167348	3.0127032	3.5497735	3.2566311	3.02000922777778	3.70262717222222	3.5544252	3.187679	4.393328	3.225519	3.986539	3.1910064
ACN9	11.997892	12.273174	11.923739	11.926307	11.478795	12.419744	12.296398	11.734818	11.590735	13.130931	13.055658	11.995124	12.415874	12.517457	11.662057	12.464091	12.151582	12.029638
ACO1	11.364338	10.9377335	10.256426	11.752084	11.0295755	11.3099245	11.00426	11.36458975	11.751506	12.7036323888889	11.6010665	10.972788	12.01504475	11.333712	11.876156	11.24558525	12.0899295	11.823346
ACO2	14.80988525	14.16803	14.6556075	14.5995115	14.8250435	14.6110935	14.4718895	14.9119305	14.5520265	14.491217	13.938619	14.6617625	13.64779	14.7165835	14.80444	14.2560635	14.6712635	14.43542425
ACOT1	13.910544	13.196143	13.900539	12.9967575	13.005424	13.222526	12.543728	13.496463	13.085988	13.381525	13.542046	13.5849285	13.46623	13.7098675	12.472775	12.814473	13.437631	13.980374
ACOT11	6.27617686666667	6.87608466666667	8.27004233333333	6.7521892	7.88696046666667	7.21386353333333	8.09864876666667	7.54389276666667	8.1032087	7.9307938	5.83429510740741	7.1123311	6.90687316666667	7.2172855	8.781359	8.68893583333333	7.6048662	6.70810533333333
ACOT12	4.616143	3.8474417	3.56289702222222	4.7679806	3.910603	4.8917327	3.362269	3.5384104	4.1441936	4.329571	4.817679	3.8221385	4.5623183	3.757285	3.4054754	3.6157765	3.2696755	4.8367696
ACOT13	12.825096	12.809993	13.257656	12.504668	13.176191	13.325029	13.1398115	12.958281	12.446009	13.050999	13.083291	13.22625	12.588373	12.820213	12.95044	12.764698	12.401552	12.9893675
ACOT2	12.058144	11.2677775	12.1390293611111	11.058221	11.1154928333333	10.8862525	10.5974245	11.671778	11.200915	11.538877	11.63979425	11.857005	11.612956	12.0083805	10.66677625	10.6808805	11.6450565	12.318883
ACOT4	9.01429	10.531136	9.92260355555556	9.941497	8.662853	9.536667	9.167355	9.923236	9.035609	9.39113494444444	7.9538784	10.498934	10.032476	11.020754	9.768158	8.551939	8.7465515	9.892619
ACOT7	11.862367	11.89243	12.973804	12.244965	13.262753	12.00341	11.1967431388889	12.093781	12.529532	12.466566	12.087026	12.4355135	10.555951	12.219809	12.753181	12.653821	11.318296	12.258318
ACOT8	10.745518	10.88019	10.601482	10.619515	10.393445	10.419717	10.162809	10.600887	10.39224	9.694073	10.760871	10.507689	10.284924	10.577027	10.247961	9.6053	10.316615	10.238899
ACOT9	11.6240035	11.4907246944444	11.923231	12.0548375	11.435853	12.0939035	11.494554	11.725822	11.8784809444444	11.4100325	11.371472	11.9169385	14.72577275	11.722355	11.3993705	12.206483	11.886519	11.871758
ACOX1	8.3252486	7.98687176666667	9.3220091	8.84605713333333	8.88212231481481	8.2691283	9.28012066666667	8.51231946666667	9.34987723333333	8.2281471	7.82685166666667	9.489399	9.31804283333333	8.94477853333333	9.2963333	10.4128991666667	8.76819746666667	8.661975
ACOX2	8.648084	8.422363	8.273551	9.045364	7.8247285	9.107911	7.999482	10.776629	9.52713	9.122638	8.8457775	8.846974	8.233946	8.168218	7.04348	9.926731	9.309176	10.153617
ACOX3	10.3753162222222	10.291045	10.0805825	10.4119975	11.0846145	9.9538775	10.5658985	10.3948555	10.36894825	10.3755925	9.9407725	10.606182	10.734035	10.11510025	10.28020125	11.175999	10.0730092222222	10.027008
ACOXL	4.256013	4.138713	4.7490516	3.2958586	3.87742	4.0040545	2.8267262	4.5556703	3.225519	2.9981287	2.8251972	4.4385176	4.124973	4.24643	3.185452	2.8966277	3.3849387	4.2224464
ACP1	8.3983198	8.823123	8.5222677	8.109236	9.1686567	8.82847535	9.3203585	8.3800545	8.53970785	9.72644775	9.034299	8.6651557	8.0486355	8.57929875	9.1808065	8.7379385	8.55805890277778	9.015594
ACP2	7.3805635	7.7877665	8.848631	8.018624	8.939183	8.31354575	9.174717	8.1713178	8.641235	7.9979673	8.40137488888889	8.9818065	8.264591	9.0267745	7.8202008	7.843235	9.039332	8.5717935
ACP5	15.482278	14.1223755	13.951831	16.093618	15.335013	15.9722898888889	15.2925625	15.270609	15.546395	14.1736765	15.296357	15.447728	16.98504	15.924583	14.332785	14.523021	16.33065	15.6649831111111
ACP6	7.7431645	7.952478	8.942997	8.234989	8.226691	7.960893	8.509013	8.121644	7.561112	7.8965254	8.5260105	9.30428616666667	7.2839923	8.90467738888889	8.750691	7.469772	8.17431997222222	8.254661
ACPL2	10.527618	9.659985	10.293683	10.513715	11.880369	11.306525	11.953196	10.857376	10.92329	11.931923	11.271538	11.896154	10.395414	10.905333	11.035299	11.496299	10.960372	10.232715
ACPP	5.53519765	5.41494925	7.7099032	4.9752448	7.903754	5.95412765	7.8686393	6.8365693	7.539078	5.23352595	5.57465715	6.51197756666667	8.3987977	5.74042025	5.7664097	9.415	7.6978505	6.733397
ACPT	8.444454	7.9167814	7.5966697	8.10281	7.3743253	7.716874	6.812609	8.386143	7.6754336	7.401267	8.13158644444444	6.8649645	7.3098245	7.0087724	6.5891557	6.7474036	7.675245	7.64208739444444
ACR	7.5697601	6.958816	7.346442	7.318587	8.402505	7.26162955	7.21776515	7.3284018	7.01557735	7.75059905555556	7.51979685	6.574861	7.1141237	7.35866885	6.73584065	7.0629145	7.12859385	7.4215445
ACRBP	8.81510055555555	8.219696	7.5422335	8.8998995	8.349257	8.14556333333333	8.091888	8.951112	8.106336	9.102358	8.3393135	8.762692	9.2225	9.134104	7.5450487	6.7081223	8.875735	9.126932
ACRC	11.403353	11.2543	10.412716	11.078712	10.627098	10.529648	9.793269	10.798906	10.395622	9.798086	10.184286	10.5947825555556	10.7165365	11.219416	10.395622	9.065899	10.26703	10.585899
ACRV1	4.92857	5.095765	4.994347	4.6460156	4.6430822	5.285181	4.903956	5.042727	5.072691	4.8053355	4.876396	5.4915805	4.5245624	6.5964804	5.553419	5.015042	5.3496084	5.351094
ACSBG1	5.5879265	5.34248316666667	5.2299005	4.214528	4.31406215	4.94980145	4.31571325	4.6762216	5.362617	5.68488095	5.29652089722222	4.8666552	4.9969373	5.3360515	4.72182462222222	6.2391045	4.56978465	4.3522265
ACSBG2	6.42113166666667	6.0875096	5.931081	6.1955204	5.970548	6.084841	5.635667	6.465846	5.71021988888889	5.6214223	5.8683333	5.5701227	6.1750617	5.990009	5.763702	5.432321	6.0503693	6.138487
ACSF2	11.979711	11.134694	12.609065	11.5773200555556	11.915454	11.249705	10.613579	11.579447	11.32265	10.719356	10.59507	11.453852	11.337006	11.518682	11.753761	9.940538	11.519562	11.8886063333333
ACSF3	11.5134065	11.1983375	10.7350385	11.092826	10.3818769722222	8.6475145	10.0935855	10.9059045	9.8831165	10.187589	11.53106	7.85316006944444	10.869763	10.7295915	10.084089	10.3188205	10.1837905	11.218187
ACSL1	13.397368	11.792672	13.697189	13.207838	12.471437	14.650014	11.201643	12.599847	12.1090538888889	11.583695	12.241603	11.724142	16.31204	11.649073	12.023639	12.966265	12.766185	14.676999
ACSL3	11.0406605	10.9845815	11.123845	10.8824616944444	10.828413	11.0211805	11.17808225	11.213163	11.407017	10.95380175	11.451358	10.99149	11.3730795	11.1556575	11.2928701111111	11.262178	11.3499345	11.874497
ACSL4	10.189376	9.537909	9.683586	10.452307	9.994178	10.500916	10.419047	10.51267	10.588192	9.791989	10.765516	10.756113	11.897713	10.14262	9.837485	10.182715	10.476268	10.351173
ACSL5	11.165313	10.364221	10.402131	11.303558	10.141677	10.155051	10.17919	10.864373	10.175283	8.443516	10.364977	11.2389722777778	14.130524	10.824947	10.297272	9.554525	10.326061	10.9067756111111
ACSL6	4.4704509	4.15207806666667	3.49504443333333	4.2934136	3.61852693333333	5.3144274	5.84800366666667	4.69643486666667	4.70706876666667	4.51012563333333	4.7371342	4.85209392037037	5.11169046666667	6.2588118	5.32528636666667	3.97880316666667	3.82298556666667	5.30356112592593
ACSM1	7.241178	7.572875	7.60978982777778	7.122998	6.804736	7.232805	6.319119	7.0765276	6.7544503	8.666333	6.5988035	7.071493	6.2817526	8.382963	9.015617	6.7671585	7.5989347	7.376278
ACSM2A	5.95328203333333	5.1255941037037	5.54536276666667	5.68605161296296	5.01320083333333	5.32956373333333	4.07887137777778	5.87017133333333	5.1178164	4.85682114444444	5.87139926666667	4.88108616666667	5.47673023333333	5.30992943333333	5.29303216666667	3.84974463333333	5.43898933333333	5.5885641
ACSM2B	7.3077364	6.9042697	5.5525875	7.349841	6.429322	7.19635	5.801847	6.5980287	6.680961	5.964872	6.8113027	5.7199655	6.8882194	5.433336	5.392033	6.749236	6.13391121111111	6.6537185
ACSM3	8.030683	7.6456122	6.6187115	7.0947046	7.1432595	7.2275715	7.9271865	8.92364	6.4194875	8.017963	9.40695372222222	7.1692305	6.710948	7.501825	8.87910305555556	7.597356	10.134181	7.1626344
ACSM5	6.34737516666667	5.82947556666667	4.63002666666667	6.4715	4.89571146666667	4.57261123333333	6.2819629	6.88573916666667	6.27552823333333	6.55860816666667	6.20244223333333	6.47370156666667	6.2757522	6.9549722	5.9306938	3.94341996666667	6.88024683333333	7.1052693
ACSS1	10.6724301666667	10.4641975	9.91640472222222	10.1126267666667	10.9216996666667	10.320547	10.7688351851852	10.5488041666667	9.6020352	10.727666	9.68243223333333	10.506574	9.80216816666667	10.3623133333333	10.408324	9.68457123148148	10.5913853333333	10.3654011222222
ACSS2	9.021089	9.3021348	9.876843	9.575996	9.1911493	9.731901	9.1443605	9.570827	9.9901285	8.8854065	8.9486032	9.186517	10.8196855	9.328058	9.817725	10.2878965	9.63398225	10.2834703333333
ACSS3	7.9830666	7.10011130555556	6.948432	6.906018	10.7423111666667	8.915938	9.377708	8.97661794444445	8.73603	10.917448	8.12582	7.63329451666667	6.223175	7.462223	9.11355922222222	7.71275	9.65693	7.791446
ACTA1	6.8621575	7.5156345	6.7557406	7.0565977	6.1234818	6.960908	7.51806202777778	6.2493753	5.97469072222222	6.2380877	7.195093	6.5606437	5.7861757	7.172753	6.84022	6.2267537	7.5499887	6.75180201111111
ACTA2	11.859962	11.898723	14.2192545	12.60351	13.817555	13.288939	11.0079585555556	13.45394	14.434756	14.991072	13.667949	12.182493	9.99034888888889	11.525058	11.157748	13.431622	13.554666	13.629051
ACTB	16.0468585	15.811722	16.53706725	16.15314325	16.6269695	16.348635375	15.96902425	16.0397115	16.2524238680556	15.88626825	16.177109	16.056582625	16.135525	15.917593	15.69390875	16.4664175	16.04232	15.8600385
ACTBL2	10.099071	10.209281	11.075361	10.302537	10.705037	10.21188	9.669402	10.301555	10.8975525	10.563944	10.319644	9.65517	10.394206	9.63954	9.333521	10.482263	9.991516	10.46167
ACTC1	10.1553265	10.0267765	10.4375819166667	10.274306	10.165039	10.366564	9.6403385	9.90768125	9.80660425	9.35462915	10.1269965	9.579876	10.6631298611111	9.1215675	8.7965455	9.8285233	9.72455158333333	10.10999075
ACTG1	17.1119056666667	16.7788653333333	17.1138646666667	17.1005466666667	17.4381083333333	16.9282056666667	17.3274893333333	17.1433863333333	17.5658583333333	17.260453	17.3778503333333	17.3882103333333	17.2130183333333	17.190996	17.128296	17.7073653333333	17.1754536666667	16.9540563333333
ACTG2	9.569576	9.601189	12.607762	9.80034	11.216917	11.948767	10.892164	11.438917	14.057706	13.508504	10.867185	9.822481	8.54465977777778	9.388706	10.107874	12.8715725	12.863676	10.588353
ACTL6A	13.721622	13.718498	13.102765	13.511631	13.794173	13.508059	14.50401	13.70205	13.452011	13.7207315	14.422046	13.71439	12.650729	13.492929	14.074226	13.578605	13.410034	14.559319
ACTL6B	8.37529927777778	7.804627	7.580037	8.122279	7.4498496	6.7934732	6.80284	7.4203324	7.1628695	7.19635	7.282399	6.8630447	7.376788	7.0393734	7.1168833	6.932621	7.667447	7.8584876
ACTL7A	10.3827848333333	7.082344	10.099545	9.730666	8.555745	10.872294	5.9110785	8.70978611111111	6.668939	6.184982	8.371487	6.8045197	6.7243376	6.9362907	6.479224	5.186993	7.210973	10.095952
ACTL7B	5.1692834	5.195232	5.125358	5.50265353333333	5.445332	7.0249166	4.932277	4.8343563	4.773187	4.6790357	4.93263	5.1735916	5.034598	5.0055075	5.111397	4.5528455	5.2013783	4.722553
ACTL8	4.8841457	4.8748336	6.9807835	5.9970627	4.124973	3.605058	4.0869756	4.667673	6.8113027	4.96736428333333	6.3220525	3.04118275	5.21434	4.0605783	4.3709273	5.6136894	4.269184	5.6707
ACTL9	4.9901834	5.1986895	4.599962	5.251704	4.547343	6.221284	3.7745125	4.1094723	4.3342514	3.663102	4.775683	4.1893525	4.808613	4.3695817	4.2555933	4.945834	4.45622807222222	4.401627
ACTN1	13.3744263333333	13.177198	14.0137145	13.3486638333333	13.6209554537037	14.0284043703704	13.386659	13.6847886666667	14.6199543333333	14.159909	13.9324963333333	13.7604016666667	14.0797595925926	13.4060733333333	13.3891013333333	14.4667493333333	14.0208936296296	13.8352053333333
ACTN2	5.407651	5.5133224	7.733979	7.367983	4.997659	6.7065854	6.362812	6.79492	6.489047	4.149627	6.4913926	6.40485	7.448488	5.1609774	4.7138386	7.555239	6.8424516	6.6184835
ACTN3	6.8049498	6.024706	8.49847	6.5284715	7.714068	7.0858927	7.00745396666667	6.768709	8.171703	7.5857816	7.4656596	6.9622436	8.429204	6.71963	6.4167347	8.1564455	7.398534	7.747613
ACTN4	10.460532	10.7710775	11.106629	10.28632275	10.980697	10.7670315	10.515181	10.241694	10.59307	10.279658	10.310855	10.2296009166667	10.534537	10.4114945	10.7094855	10.930405	10.5722275	10.196986
ACTR10	12.4909655	12.501855	12.2299925	12.113014	12.22842675	12.45849	12.37328325	12.5930615	12.76014	12.3201495	12.6160665	12.474341	13.063684	12.798659	12.3216285	13.052576	12.3403555	12.508282
ACTR1A	11.3996036666667	11.102167	11.9618133518519	11.1903038703704	11.4144416666667	11.5207653148148	11.6314793333333	11.170115	12.0361257962963	10.944156	11.0593866666667	11.6865953333333	11.8332206666667	11.4339883333333	11.1689733333333	11.9691921296296	11.422641537037	11.332447
ACTR1B	10.6002445	11.433604	11.360866	10.95861	11.799239	11.079368	11.49696	11.191467	10.950667	10.926607	11.063088	11.344466	10.4122307222222	11.741579	11.275185	10.5830405833333	11.347366	10.9874071666667
ACTR2	10.765039	10.673685	10.4604395	10.416213	10.394837	10.1296345277778	10.9173685	10.418365	10.278898	10.462662	10.1273415	10.858113	12.2313955	10.7615975	10.418489	10.9677995	10.0392281388889	10.74619
ACTR3	14.0267642222222	14.1629096666667	13.6279116666667	13.980403	14.0121053333333	13.911073	14.038616	13.8588133333333	13.6341555555556	13.3807183333333	13.6961323333333	14.3301493333333	15.3178366666667	14.112178	13.6568976666667	14.0724493333333	13.6394306666667	13.817322
ACTR3B	9.342179	9.9205215	10.3151125	9.83560225	10.4201975	9.5110485	9.862483	9.448237	9.939094	10.4503265	10.8868041527778	9.901205	8.80297	10.08613475	9.48295625	9.6468635	10.0436705	9.8077795
ACTR3BP2	7.119208	7.72702	8.838719	7.536788	8.126891	7.2422504	8.159365	6.96725	7.6035786	7.5793085	8.310081	7.7952037	7.1689053	7.9463453	6.6842513	7.5747356	7.5941224	7.685245
ACTR3C	8.50512155555556	9.175385	11.183976	9.47930411111111	9.581954	9.437718	10.155688	8.293736	9.297802	8.315935	9.523834	9.863838	8.670086	10.21468	7.990865	9.67789822222222	8.855139	9.171112
ACTR5	9.860253	9.790807	9.583958	9.82457	9.446798	8.865022	9.08729111111111	9.817861	9.312097	9.721407	9.694593	9.658007	9.4595175	10.021408	9.635829	9.4113865	9.417172	9.682076
ACTR6	12.700475	12.583885	12.430193	12.650041	13.120361	12.660239	13.165226	12.580582	12.31265	12.887705	12.907031	12.877258	12.633118	12.777585	12.785152	12.4127337777778	12.963661	12.750256
ACTR8	9.854203	9.980149	9.700347	9.9963785	9.4821875	9.41442773611111	9.4497265	9.634468	9.533939	9.8742295	9.74283908333333	9.74007683333333	10.24159375	9.8035055	9.42417	9.6352295	9.5613845	9.77457175
ACTRT1	2.6837807	2.7717872	2.790218	2.6830099	3.24344913333333	2.7187722	2.652711	2.6731024	6.9468083	3.1111987	2.6727214	2.6916702	2.6499398	2.7189977	2.6975462	2.66069472222222	2.679687	2.7575912
